filename,label,mfcc_mean1,mfcc_mean2,mfcc_mean3,mfcc_mean4,mfcc_mean5,mfcc_mean6,mfcc_mean7,mfcc_mean8,mfcc_mean9,mfcc_mean10,mfcc_mean11,mfcc_mean12,mfcc_mean13,mfcc_mean14,mfcc_mean15,mfcc_mean16,mfcc_mean17,mfcc_mean18,mfcc_mean19,mfcc_mean20
anime_2_11chunk.wav,anime,-192.7777557373047,126.55186462402344,-8.008588790893555,33.63001251220703,4.5451226234436035,9.505986213684082,-3.1981520652770996,8.613099098205566,-1.5290541648864746,6.297423362731934,-2.6641080379486084,4.0278167724609375,-1.2728303670883179,4.635104656219482,-0.9362778067588806,3.808220624923706,-2.595214366912842,2.192291259765625,-2.6954028606414795,-0.49797073006629944
anime_2_1chunk.wav,anime,-143.4558868408203,139.69076538085938,-5.948668956756592,37.586585998535156,3.567967414855957,17.6890926361084,-4.989604949951172,9.536102294921875,-3.4652042388916016,9.441447257995605,-3.2347824573516846,6.979404449462891,-1.3900710344314575,5.736786365509033,-3.7099359035491943,3.7886641025543213,-3.4252359867095947,3.3592922687530518,-4.217685222625732,2.406310796737671
anime_2_2chunk.wav,anime,-95.73186492919922,138.28541564941406,-17.489341735839844,39.50764465332031,7.293135166168213,13.226149559020996,-3.4809815883636475,12.445568084716797,-0.974814772605896,9.306066513061523,-1.2941031455993652,10.530935287475586,1.5024046897888184,7.930157661437988,0.47016751766204834,6.483841896057129,-2.692687749862671,2.88677716255188,-3.9005932807922363,5.253207683563232
anime_2_3chunk.wav,anime,-94.03620910644531,137.0054931640625,-14.846217155456543,36.32946014404297,3.8563859462738037,11.911600112915039,-6.118460178375244,11.356717109680176,-3.9589481353759766,7.569334506988525,-2.9998111724853516,9.319381713867188,-1.5854862928390503,7.5151686668396,-0.8562423586845398,4.617758274078369,-5.049307823181152,1.1526997089385986,-6.320453643798828,2.3370018005371094
anime_2_4chunk.wav,anime,-89.1649398803711,132.7501983642578,-15.95798397064209,38.70930480957031,1.4014463424682617,14.295366287231445,-7.298426151275635,10.139583587646484,-6.388006687164307,8.05001163482666,-6.138036727905273,8.40156078338623,-4.004473686218262,7.2078447341918945,-4.108917236328125,5.385515213012695,-6.792473793029785,2.1807079315185547,-7.346223831176758,3.1936933994293213
anime_2_5chunk.wav,anime,-72.17711639404297,140.91700744628906,-25.862398147583008,35.102928161621094,6.714160442352295,8.499481201171875,-7.3789801597595215,12.581018447875977,-3.6970460414886475,7.787422180175781,0.8594439625740051,14.009505271911621,2.431401491165161,8.879192352294922,1.2850184440612793,5.938994407653809,-4.5005202293396,2.4872562885284424,-5.075422763824463,5.608931541442871
anime_2_6chunk.wav,anime,-88.26136779785156,138.2581329345703,-18.3558406829834,39.23392105102539,5.203339099884033,12.780158996582031,-4.671070575714111,12.5368013381958,-2.988831043243408,8.573280334472656,-2.3789191246032715,11.251921653747559,0.9302308559417725,8.611902236938477,-0.17953498661518097,6.30825138092041,-3.619473934173584,3.325469732284546,-4.0847487449646,5.982169151306152
anime_2_7chunk.wav,anime,-81.306640625,139.97828674316406,-22.059141159057617,37.668479919433594,5.550456523895264,11.26306438446045,-4.604320526123047,13.084278106689453,-2.4687507152557373,8.977926254272461,-1.2159088850021362,11.662635803222656,1.1157264709472656,8.781188011169434,-0.013103308156132698,6.121938228607178,-3.853538990020752,1.9831290245056152,-4.61151647567749,5.7624192237854
anime_2_8chunk.wav,anime,-106.29119110107422,135.65476989746094,-10.25673770904541,36.86250686645508,3.503875732421875,12.959939956665039,-6.401483535766602,9.550360679626465,-4.337440013885498,7.518157005310059,-4.530823230743408,6.888859272003174,-2.9186196327209473,5.703823566436768,-2.4433915615081787,3.7109057903289795,-5.00912618637085,1.6249773502349854,-6.39370584487915,0.28785499930381775
anime_2_9chunk.wav,anime,-79.5261459350586,133.1639404296875,-19.498600006103516,37.34511184692383,3.7362027168273926,11.913878440856934,-6.686429500579834,11.360868453979492,-5.3631134033203125,7.3777360916137695,-2.4377591609954834,10.162967681884766,-1.0249626636505127,7.636087417602539,-1.2880456447601318,5.713132858276367,-5.54888916015625,1.502151370048523,-5.905860900878906,3.877542734146118
anime_3_0chunk.wav,anime,-50.47465515136719,78.52645111083984,-23.959352493286133,31.101470947265625,2.8920748233795166,15.751564979553223,-0.05632619187235832,12.776684761047363,-2.3438429832458496,8.961453437805176,-3.438398599624634,8.68057918548584,-6.890410423278809,3.6644253730773926,-7.77528715133667,5.196499347686768,-7.650515556335449,4.560917854309082,-3.3475639820098877,5.054391384124756
anime_3_1chunk.wav,anime,-35.195037841796875,85.89382934570312,-18.074256896972656,35.75077438354492,8.79636287689209,12.992589950561523,-3.1678340435028076,17.47709083557129,-4.7531890869140625,8.915974617004395,-4.8563055992126465,7.990251541137695,-6.1473541259765625,3.6523993015289307,-7.425156116485596,7.611635684967041,-8.32025146484375,2.9159154891967773,-6.552942752838135,2.5483219623565674
anime_3_2chunk.wav,anime,-11.313526153564453,84.97168731689453,-20.518857955932617,31.553054809570312,4.1573333740234375,13.646442413330078,-0.8632402420043945,18.99271583557129,-2.689223051071167,8.17679214477539,-5.952320098876953,8.243267059326172,-5.7385573387146,4.588305473327637,-7.651590347290039,7.082398414611816,-8.628418922424316,3.8237531185150146,-5.564013957977295,5.886610507965088
anime_3_3chunk.wav,anime,-18.90321159362793,83.02703094482422,-18.67849349975586,33.21376037597656,5.1453375816345215,12.238250732421875,-1.654365062713623,18.171741485595703,-4.671813488006592,8.455251693725586,-4.46100378036499,8.317572593688965,-6.278494834899902,4.266770362854004,-8.529080390930176,6.755173683166504,-9.264995574951172,2.6356332302093506,-7.247563362121582,3.8374428749084473
anime_3_4chunk.wav,anime,-12.560176849365234,85.15416717529297,-27.31283950805664,36.817230224609375,4.678424835205078,17.40213966369629,0.1934444159269333,16.398664474487305,-0.06557386368513107,7.885931015014648,-5.20196008682251,10.098302841186523,-7.121158599853516,4.275506496429443,-5.951103687286377,6.860818862915039,-8.9129638671875,2.9356894493103027,-5.90872859954834,5.831465244293213
anime_3_5chunk.wav,anime,-25.869552612304688,86.62854766845703,-26.87730598449707,34.214324951171875,4.85357666015625,12.900418281555176,-2.9228901863098145,15.89189338684082,-1.287238597869873,7.671996593475342,-5.209582805633545,9.600088119506836,-5.83398962020874,4.22868537902832,-6.63862419128418,6.942691326141357,-8.456812858581543,2.9425714015960693,-7.756696701049805,3.0031898021698
anime_3_6chunk.wav,anime,-23.0460262298584,89.71630859375,-25.57443618774414,29.06395721435547,5.1490397453308105,14.341769218444824,-0.06400226056575775,17.38658332824707,-4.527087688446045,9.687518119812012,-3.1035025119781494,7.399966716766357,-6.188324451446533,2.839876890182495,-7.969317436218262,7.429927825927734,-8.668458938598633,3.145338535308838,-4.946113109588623,4.424227714538574
anime_3_7chunk.wav,anime,-67.21003723144531,83.3150634765625,-27.422195434570312,31.22775650024414,5.121251583099365,16.51235580444336,1.0371819734573364,13.168867111206055,-2.262664318084717,7.832820415496826,-4.639769077301025,6.775568962097168,-7.262473106384277,4.322202205657959,-6.937725067138672,4.35892391204834,-7.290666580200195,5.499387741088867,-2.9742300510406494,5.085989475250244
anime_3_8chunk.wav,anime,-169.48231506347656,88.10688018798828,-25.95122718811035,33.524803161621094,0.5935385227203369,7.180406093597412,1.5296298265457153,5.583950519561768,-8.81589126586914,6.547003269195557,-9.787184715270996,5.56964635848999,-7.392022609710693,5.764066219329834,-4.7187604904174805,4.336551189422607,-6.924144268035889,2.9084725379943848,-7.559891700744629,0.5134229063987732
anime_3_9chunk.wav,anime,-81.4378890991211,96.58595275878906,-18.537996292114258,25.733034133911133,4.857182025909424,9.516706466674805,5.936457633972168,7.721461772918701,-6.130896091461182,2.6750123500823975,-15.613816261291504,8.13933277130127,-9.315183639526367,3.563655138015747,-14.3667573928833,2.6030120849609375,-9.488384246826172,4.355928421020508,-5.773340225219727,4.865757942199707
anime_4_0chunk.wav,anime,-390.9258117675781,92.45492553710938,-40.69255447387695,-3.820143461227417,4.2827067375183105,15.361485481262207,13.100415229797363,2.2462596893310547,1.5166528224945068,2.324747323989868,-0.06376435607671738,-4.0116190910339355,-3.6918039321899414,12.711369514465332,5.699310302734375,-4.6422438621521,-6.959383487701416,-2.722675085067749,-0.6349482536315918,7.43481969833374
anime_4_10chunk.wav,anime,-4.61131477355957,85.75662994384766,-23.85228729248047,19.4987850189209,-9.248763084411621,6.416599750518799,1.648425817489624,9.458850860595703,-3.281503200531006,9.41850757598877,-4.941746234893799,7.283042907714844,-8.492688179016113,7.371194839477539,-6.618832111358643,5.8178205490112305,-9.330284118652344,8.4446439743042,-8.672806739807129,5.7110915184021
anime_4_11chunk.wav,anime,-105.70231628417969,89.35813903808594,-19.46268081665039,13.81489372253418,-13.90295696258545,5.801244258880615,-6.300124168395996,8.823332786560059,-5.565728664398193,-1.086307168006897,-3.2323343753814697,6.200931549072266,-8.887434005737305,3.7466213703155518,-9.544057846069336,2.466395139694214,-11.518937110900879,3.188816785812378,-3.862591028213501,-2.498262643814087
anime_4_1chunk.wav,anime,-240.0859375,109.01446533203125,-28.289485931396484,16.241647720336914,-7.521498203277588,1.5948010683059692,4.1675872802734375,-12.522451400756836,0.12329696863889694,-8.043668746948242,-7.289263725280762,-11.90555477142334,-12.587389945983887,1.873242974281311,-9.97929573059082,-9.250664710998535,-14.285350799560547,-0.2515393793582916,-7.157526016235352,4.906158447265625
anime_4_2chunk.wav,anime,-228.26112365722656,106.88897705078125,-24.68008041381836,13.516030311584473,-11.397721290588379,2.4482431411743164,2.9299025535583496,-14.010894775390625,-0.7494779229164124,-5.427844047546387,-11.701347351074219,-9.733315467834473,-12.736581802368164,0.5230814814567566,-13.897554397583008,-5.00093936920166,-19.109342575073242,3.277557611465454,-9.44569206237793,3.7935733795166016
anime_4_3chunk.wav,anime,-202.05615234375,120.51899719238281,-25.24350929260254,19.978679656982422,-7.346998691558838,1.6284319162368774,2.8542120456695557,-14.016965866088867,-0.49840325117111206,-11.246689796447754,-7.690927028656006,-11.343290328979492,-13.6822509765625,-1.883899450302124,-11.806609153747559,-7.949248790740967,-14.6057767868042,1.284522533416748,-6.841976165771484,3.800654172897339
anime_4_4chunk.wav,anime,-104.27916717529297,118.65975952148438,-10.010357856750488,24.984481811523438,0.7006795406341553,4.6038336753845215,12.413851737976074,-0.9969280362129211,8.499940872192383,1.2062324285507202,-0.5123317241668701,3.7911410331726074,-7.463510990142822,8.199789047241211,-5.783709526062012,6.557556629180908,-6.288974285125732,4.8562726974487305,-2.9316606521606445,13.093524932861328
anime_4_5chunk.wav,anime,-114.57804870605469,126.158447265625,-21.980113983154297,14.640851974487305,1.110565423965454,6.53593111038208,6.536224842071533,5.987753868103027,-1.6172906160354614,-0.3303726315498352,-1.2771317958831787,6.576082706451416,-7.7752366065979,2.9941024780273438,-3.643521547317505,6.1653547286987305,-1.4820902347564697,5.6865034103393555,-4.487590789794922,10.098596572875977
anime_4_6chunk.wav,anime,-198.82745361328125,114.03836059570312,-20.097980499267578,20.71002960205078,-5.740872859954834,3.584831953048706,10.151037216186523,-8.144722938537598,5.69285249710083,-7.252070903778076,-1.5027427673339844,-9.627607345581055,-12.637979507446289,2.369147777557373,-11.796621322631836,-4.781190872192383,-11.246308326721191,1.1208086013793945,-5.871614456176758,6.5416035652160645
anime_4_7chunk.wav,anime,-137.8506317138672,122.88550567626953,-11.263771057128906,28.621559143066406,0.5414202809333801,10.957507133483887,11.3527193069458,-0.8748646974563599,8.872068405151367,-0.4168851971626282,2.895819902420044,1.2188915014266968,-7.533664226531982,7.31403112411499,-5.196323871612549,2.1302595138549805,-6.311913013458252,5.933722019195557,-1.719070315361023,11.828961372375488
anime_4_8chunk.wav,anime,-103.3747787475586,112.7449951171875,-11.796524047851562,17.268585205078125,-0.6400344967842102,0.6082975268363953,7.776341438293457,9.717631340026855,5.430354118347168,5.756457805633545,-2.7503645420074463,5.714087009429932,-7.42716121673584,9.217110633850098,-2.3437602519989014,7.134707450866699,-1.4348257780075073,5.765216827392578,-3.610146999359131,13.814820289611816
anime_4_9chunk.wav,anime,-31.905778884887695,93.98101806640625,-22.103059768676758,16.956640243530273,-7.7824578285217285,-2.2143075466156006,-0.9601492285728455,5.6282782554626465,-1.4882118701934814,7.270873546600342,-8.197197914123535,6.225432395935059,-8.825133323669434,7.339122772216797,-5.3735032081604,8.416801452636719,-3.9412596225738525,8.22775650024414,-8.622505187988281,9.050567626953125
anime_5_0chunk.wav,anime,-60.77823257446289,78.9881820678711,-11.266151428222656,42.51131820678711,8.541584968566895,17.9996395111084,3.710576295852661,14.885636329650879,-1.9743572473526,14.764620780944824,-5.2308526039123535,9.84630298614502,-4.149857521057129,7.783318996429443,-7.276952266693115,5.791782855987549,-8.639808654785156,2.1354949474334717,-9.293761253356934,4.970812797546387
anime_5_1chunk.wav,anime,-19.310382843017578,75.93578338623047,-13.493138313293457,38.26676559448242,5.016777515411377,13.495938301086426,3.045419454574585,17.68862533569336,-2.3682382106781006,14.89693832397461,-10.435535430908203,10.371936798095703,-8.836901664733887,7.801555156707764,-8.863249778747559,6.198812961578369,-8.633727073669434,4.055352210998535,-9.27696704864502,6.054504871368408
anime_5_2chunk.wav,anime,-37.62358474731445,69.60774230957031,-18.478267669677734,36.88554382324219,4.341462135314941,12.63288402557373,-0.18512298166751862,16.635576248168945,-4.400080680847168,12.153985023498535,-7.978803634643555,9.909076690673828,-8.698601722717285,8.195135116577148,-6.765777587890625,7.171541690826416,-7.517360210418701,5.287940979003906,-7.986762523651123,4.772730827331543
anime_5_3chunk.wav,anime,-1070.510986328125,2.7324745655059814,-0.3071959316730499,2.273609161376953,-0.5460299253463745,3.266362428665161,-0.6588395237922668,2.1714725494384766,-0.41482093930244446,1.9267958402633667,-0.8983902931213379,2.41898775100708,-1.2478673458099365,1.8969967365264893,-0.5047641396522522,1.9050979614257812,-0.34118154644966125,1.672051191329956,-1.3004510402679443,1.4977350234985352
anime_6_0chunk.wav,anime,-181.64804077148438,85.66273498535156,-18.92817497253418,48.176944732666016,-2.670243978500366,8.713827133178711,-4.050536155700684,9.424375534057617,-7.796985149383545,9.373969078063965,-6.19681978225708,1.9212266206741333,-4.770321846008301,0.9813642501831055,-7.079848289489746,2.5841968059539795,-9.19777774810791,2.2471883296966553,-8.044876098632812,0.7332309484481812
anime_6_1chunk.wav,anime,-133.0287322998047,78.26275634765625,-21.984663009643555,51.29233932495117,-10.683344841003418,13.961339950561523,-5.814536094665527,15.166674613952637,-7.2447967529296875,9.697036743164062,-3.669865131378174,-0.7558292150497437,-0.7077174186706543,-0.5014991760253906,-6.374162673950195,3.919349431991577,-8.548203468322754,1.1815688610076904,-11.257316589355469,0.7729910016059875
anime_6_2chunk.wav,anime,-151.34417724609375,67.34730529785156,-23.50376319885254,39.3342399597168,-10.963618278503418,12.309206008911133,-2.4490532875061035,14.865138053894043,-4.319724082946777,10.922179222106934,-3.225086212158203,2.972804307937622,-4.261632442474365,4.1481547355651855,-8.271960258483887,4.397124767303467,-9.197773933410645,2.223642349243164,-10.37155818939209,0.716211199760437
anime_6_3chunk.wav,anime,-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anime_7_0chunk.wav,anime,-167.78663635253906,94.666748046875,-10.369102478027344,36.00838851928711,-3.001140594482422,16.855484008789062,-8.479968070983887,16.90355682373047,-5.677106857299805,9.975890159606934,-5.4190521240234375,8.600071907043457,-6.38543176651001,0.7162374258041382,-9.240882873535156,-0.7912595272064209,-14.085997581481934,4.855953216552734,-8.228797912597656,-0.5495879650115967
anime_7_1chunk.wav,anime,-135.32325744628906,98.1822509765625,-23.048789978027344,36.03981018066406,-5.5736775398254395,13.08816909790039,-13.936298370361328,17.938173294067383,-5.0344953536987305,9.098381996154785,-10.129707336425781,8.37513256072998,-6.441932201385498,1.0419691801071167,-10.619772911071777,0.80660480260849,-14.882328987121582,5.481754302978516,-8.375473022460938,-0.17987596988677979
anime_7_2chunk.wav,anime,-142.85409545898438,90.4650650024414,-29.80998420715332,40.52004623413086,-6.5072340965271,19.849021911621094,-14.250387191772461,18.940114974975586,-4.0164408683776855,6.579136371612549,-6.306927680969238,6.307073593139648,-4.493305206298828,-1.020224928855896,-7.471614837646484,0.846439778804779,-12.495110511779785,3.342660903930664,-6.878259181976318,-0.9731029868125916
anime_7_3chunk.wav,anime,-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anime_8_0chunk.wav,anime,-63.35367965698242,121.3917465209961,-28.34186553955078,40.08079528808594,0.6504398584365845,13.501025199890137,-3.09721302986145,10.226702690124512,-4.952906131744385,5.665966510772705,-4.302168369293213,5.154066562652588,-4.599952220916748,4.91920804977417,-3.315417528152466,6.230678081512451,-8.697534561157227,-1.9055818319320679,-2.9987432956695557,2.7786123752593994
anime_8_10chunk.wav,anime,-85.96208190917969,100.98188018798828,-18.50874900817871,31.402324676513672,3.811088800430298,9.78399658203125,-4.821375370025635,9.500527381896973,-6.504969596862793,6.284338474273682,-4.282005310058594,5.287765979766846,-5.737607955932617,5.74365758895874,-4.577617645263672,4.269576072692871,-8.911696434020996,0.6679664254188538,-4.109215259552002,2.778334379196167
anime_8_11chunk.wav,anime,-3.108994483947754,103.89213562011719,-28.6182918548584,30.543376922607422,-3.701777219772339,6.951318740844727,-8.810763359069824,10.96485424041748,-6.181765556335449,7.747467041015625,-9.006811141967773,3.2136385440826416,-9.336714744567871,7.963173866271973,-9.885411262512207,3.061826705932617,-8.07374382019043,2.6134305000305176,-9.289491653442383,1.156188726425171
anime_8_12chunk.wav,anime,-15.861162185668945,102.8852310180664,-22.384958267211914,32.22482681274414,-2.7891476154327393,7.46265172958374,-8.339503288269043,8.723382949829102,-7.195669174194336,7.872617721557617,-8.131667137145996,4.105881214141846,-10.305163383483887,7.978524684906006,-9.479253768920898,1.9137873649597168,-9.80251693725586,0.7239274978637695,-10.509072303771973,-0.9386191368103027
anime_8_13chunk.wav,anime,-20.150705337524414,104.05414581298828,-24.223859786987305,30.921693801879883,-4.155095100402832,7.021774768829346,-8.715699195861816,9.863243103027344,-5.295658588409424,7.574923992156982,-9.969927787780762,2.678065538406372,-10.283660888671875,5.724638938903809,-9.886940002441406,2.54978084564209,-8.794442176818848,2.045419931411743,-10.09643268585205,1.0698227882385254
anime_8_14chunk.wav,anime,-6.108955383300781,99.66238403320312,-23.294464111328125,33.94161605834961,0.059391364455223083,9.669262886047363,-6.7745442390441895,12.978143692016602,-5.426883220672607,8.669831275939941,-8.08759593963623,3.9491007328033447,-9.571258544921875,8.200361251831055,-10.356921195983887,3.275336265563965,-8.020074844360352,2.4839837551116943,-9.259063720703125,0.09623011946678162
anime_8_15chunk.wav,anime,-176.8860321044922,120.29414367675781,-20.84200668334961,14.246065139770508,-0.8714374899864197,4.1700029373168945,-9.077080726623535,1.328565239906311,-10.40998649597168,0.8026499152183533,-6.45809268951416,-1.9921599626541138,-13.273734092712402,2.6464834213256836,-6.967331886291504,-6.485475540161133,-5.2976975440979,0.7304813861846924,-13.790759086608887,6.438750743865967
anime_8_16chunk.wav,anime,-69.83372497558594,108.69550323486328,-15.66319751739502,20.771472930908203,-2.980553388595581,1.2651981115341187,-11.91766357421875,4.607268333435059,-12.868773460388184,2.7055211067199707,-12.472139358520508,2.9966862201690674,-9.81857967376709,3.856670618057251,-7.078862190246582,6.315188407897949,-11.682738304138184,1.0274423360824585,-11.71074390411377,2.53178071975708
anime_8_17chunk.wav,anime,-61.95604705810547,106.73615264892578,-12.649491310119629,24.571212768554688,0.021027319133281708,6.603724002838135,-8.266131401062012,8.599245071411133,-10.224644660949707,2.3029606342315674,-9.30272388458252,5.368834495544434,-4.019116401672363,4.631936550140381,-3.910095691680908,4.874972820281982,-9.48603343963623,2.216808795928955,-7.371294021606445,4.253350734710693
anime_8_18chunk.wav,anime,-169.7392578125,139.98292541503906,-23.27450180053711,28.41584587097168,-5.484554767608643,5.71357536315918,-10.384848594665527,-3.721971035003662,-10.718484878540039,-4.462092876434326,-12.55438232421875,-2.317416191101074,-5.663332462310791,-1.8727742433547974,-8.767308235168457,-1.6225382089614868,-7.648972034454346,2.4869208335876465,-3.0850350856781006,2.288034200668335
anime_8_19chunk.wav,anime,-127.88005828857422,117.97010803222656,-15.491064071655273,15.866257667541504,-4.722644329071045,-1.4159173965454102,-12.676146507263184,-0.11065664142370224,-15.52546215057373,-1.2653443813323975,-13.213286399841309,0.3782704770565033,-8.201031684875488,1.2299467325210571,-7.623597145080566,0.882675290107727,-11.842788696289062,-0.5621497631072998,-10.416297912597656,3.099506378173828
anime_8_1chunk.wav,anime,-12.707380294799805,108.08683013916016,-19.800495147705078,35.79143142700195,2.376901149749756,12.58745002746582,-3.823770046234131,12.217679977416992,-5.331737041473389,8.435858726501465,-5.43596887588501,7.952045440673828,-6.713594913482666,6.22368860244751,-4.761845588684082,9.616697311401367,-7.215013027191162,4.184275150299072,-4.303339004516602,2.467463254928589
anime_8_20chunk.wav,anime,-6.154386520385742,99.02909851074219,-18.034780502319336,28.264137268066406,0.17550741136074066,6.2832818031311035,-10.061376571655273,10.250006675720215,-10.446605682373047,6.246142387390137,-7.520262718200684,7.587567329406738,-5.97130823135376,5.4761786460876465,-4.371151924133301,7.3837890625,-10.744769096374512,0.849507212638855,-9.339598655700684,5.475474834442139
anime_8_21chunk.wav,anime,-219.06947326660156,125.77039337158203,-20.382713317871094,29.755605697631836,1.9367862939834595,3.8698079586029053,-2.197058916091919,3.4184422492980957,-4.262917518615723,-0.6826106905937195,-6.863372802734375,0.1399804949760437,-1.66603684425354,-1.9257373809814453,-2.2602791786193848,1.8766809701919556,-5.0045881271362305,1.0585284233093262,-1.963138222694397,1.6352277994155884
anime_8_22chunk.wav,anime,-119.28446960449219,154.11602783203125,-30.113292694091797,33.21052551269531,-5.445826530456543,8.538725852966309,-4.595163345336914,8.443854331970215,-3.230992555618286,7.099626064300537,-6.19647216796875,3.2403175830841064,-3.722327470779419,1.7889255285263062,-2.3122966289520264,4.240189075469971,-4.91558313369751,2.198192834854126,-2.2504942417144775,1.419291377067566
anime_8_23chunk.wav,anime,-81.17806243896484,120.45622253417969,-24.231456756591797,24.383041381835938,-10.353249549865723,10.149222373962402,-7.996761798858643,9.643526077270508,-4.926178932189941,7.1279296875,-4.856881618499756,5.726754665374756,-7.649921894073486,2.9582369327545166,-4.152772426605225,4.596081256866455,-5.07786750793457,3.225614309310913,-5.233072757720947,1.229549765586853
anime_8_24chunk.wav,anime,-83.05948638916016,136.76039123535156,-29.962879180908203,33.618343353271484,-1.369154691696167,10.343526840209961,-1.5739445686340332,10.675506591796875,-1.5652271509170532,8.770050048828125,-3.0836098194122314,6.3489089012146,-1.9219279289245605,5.196369647979736,0.24453561007976532,9.859023094177246,-2.598759651184082,3.516761541366577,-1.8992234468460083,3.538029193878174
